,0
25868,https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars
25869,https://www.goodreads.com/book/show/15717943-hopeless
25870,https://www.goodreads.com/book/show/13335037-divergent
25871,https://www.goodreads.com/book/show/16070903-fallen-too-far
25872,https://www.goodreads.com/book/show/16056408-easy
25873,https://www.goodreads.com/book/show/15745950-walking-disaster
25874,https://www.goodreads.com/book/show/11735983-insurgent
25875,https://www.goodreads.com/book/show/256683.City_of_Bones
25876,https://www.goodreads.com/book/show/16081272-the-edge-of-never
25877,https://www.goodreads.com/book/show/15858248-wallbanger
25878,https://www.goodreads.com/book/show/2767052-the-hunger-games
25879,https://www.goodreads.com/book/show/13372690-slammed
25880,https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey
25881,https://www.goodreads.com/book/show/17029526-never-too-far
25882,https://www.goodreads.com/book/show/13572249-bared-to-you
25883,https://www.goodreads.com/book/show/15760001-on-dublin-street
25884,https://www.goodreads.com/book/show/7260188-mockingjay
25885,https://www.goodreads.com/book/show/16113791-the-coincidence-of-callie-kayden
25886,https://www.goodreads.com/book/show/17314430-wait-for-you
25887,https://www.goodreads.com/book/show/1582996.City_of_Ashes
25888,https://www.goodreads.com/book/show/22628.The_Perks_of_Being_a_Wallflower
25889,https://www.goodreads.com/book/show/13596809-reflected-in-you
25890,https://www.goodreads.com/book/show/10194514-pushing-the-limits
25891,https://www.goodreads.com/book/show/13496084-point-of-retreat
25892,https://www.goodreads.com/book/show/17200687-rule
25893,https://www.goodreads.com/book/show/6148028-catching-fire
25894,https://www.goodreads.com/book/show/6304335-beautiful-creatures
25895,https://www.goodreads.com/book/show/1656001.The_Host
25896,https://www.goodreads.com/book/show/11857408-fifty-shades-darker
25897,https://www.goodreads.com/book/show/15717876-the-secret-of-ella-and-micha
25898,https://www.goodreads.com/book/show/16151178-the-sea-of-tranquility
25899,https://www.goodreads.com/book/show/41865.Twilight
25900,https://www.goodreads.com/book/show/13517535-thoughtless
25901,https://www.goodreads.com/book/show/13536860-fifty-shades-freed
25902,https://www.goodreads.com/book/show/10507293-the-selection
25903,https://www.goodreads.com/book/show/7171637-clockwork-angel
25904,https://www.goodreads.com/book/show/16034964-losing-it
25905,https://www.goodreads.com/book/show/99561.Looking_for_Alaska
25906,https://www.goodreads.com/book/show/16102004-beautiful-bastard
25907,https://www.goodreads.com/book/show/13628209-the-boy-who-sneaks-in-my-bedroom-window
25908,https://www.goodreads.com/book/show/18335634-clockwork-princess
25909,https://www.goodreads.com/book/show/12578077-obsidian
25910,https://www.goodreads.com/book/show/17617277-real
25911,https://www.goodreads.com/book/show/19288043-gone-girl
25912,https://www.goodreads.com/book/show/4268157-perfect-chemistry
25913,https://www.goodreads.com/book/show/15990969-ten-tiny-breaths
25914,https://www.goodreads.com/book/show/13600318-reckless
25915,https://www.goodreads.com/book/show/11614718-delirium
25916,https://www.goodreads.com/book/show/10140661-gabriel-s-inferno
25917,https://www.goodreads.com/book/show/6936382-anna-and-the-french-kiss
25918,https://www.goodreads.com/book/show/9275658-legend
25919,https://www.goodreads.com/book/show/3777732-city-of-glass
25920,https://www.goodreads.com/book/show/12513614-captive-in-the-dark
25921,https://www.goodreads.com/book/show/15993374-charade
25922,https://www.goodreads.com/book/show/11235712-cinder
25923,https://www.goodreads.com/book/show/16073738-tangled
25924,https://www.goodreads.com/book/show/17254225-vain
25925,https://www.goodreads.com/book/show/4671.The_Great_Gatsby
25926,https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire
25927,https://www.goodreads.com/book/show/8709526-the-indigo-spell
25928,https://www.goodreads.com/book/show/9593913-requiem
25929,https://www.goodreads.com/book/show/15842441-effortless
25930,https://www.goodreads.com/book/show/13206760-scarlet
25931,https://www.goodreads.com/book/show/15783307-the-perfect-game
25932,https://www.goodreads.com/book/show/15748898-my-favorite-mistake
25933,https://www.goodreads.com/book/show/7619057-warm-bodies
25934,https://www.goodreads.com/book/show/16001893-down-to-you
25935,https://www.goodreads.com/book/show/1885.Pride_and_Prejudice
25936,https://www.goodreads.com/book/show/15704001-seduction-and-snacks
25937,https://www.goodreads.com/book/show/11500217-angelfall
25938,https://www.goodreads.com/book/show/13414446-prodigy
25939,https://www.goodreads.com/book/show/17202452-one-week-girlfriend
25940,https://www.goodreads.com/book/show/11594257-under-the-never-sky
25941,https://www.goodreads.com/book/show/13612739-seduced-in-the-dark
25942,https://www.goodreads.com/book/show/16134782-in-flight
25943,https://www.goodreads.com/book/show/6931356-the-duff
25944,https://www.goodreads.com/book/show/15812814-crossed
25945,https://www.goodreads.com/book/show/13253276-through-the-ever-night
25946,https://www.goodreads.com/book/show/13369678-the-vincent-brothers
25947,https://www.goodreads.com/book/show/13639050-gabriel-s-rapture
25948,https://www.goodreads.com/book/show/16140036-this-man
25949,https://www.goodreads.com/book/show/15784909-this-girl
25950,https://www.goodreads.com/book/show/6752378-city-of-fallen-angels
25951,https://www.goodreads.com/book/show/16109563-undeniable
25952,https://www.goodreads.com/book/show/9361589-the-night-circus
25953,https://www.goodreads.com/book/show/8204005-love-unscripted
25954,https://www.goodreads.com/book/show/17375956-reaper-s-property
25955,https://www.goodreads.com/book/show/13125947-reached
25956,https://www.goodreads.com/book/show/16139641-grounded
25957,https://www.goodreads.com/book/show/13615258-free-four
25958,https://www.goodreads.com/book/show/13047090-onyx
25959,https://www.goodreads.com/book/show/16156709-beneath-this-man
25960,https://www.goodreads.com/book/show/16248068-the-elite
25961,https://www.goodreads.com/book/show/15724654-the-mighty-storm
25962,https://www.goodreads.com/book/show/17156015-beauty-from-pain
25963,https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again
25964,https://www.goodreads.com/book/show/16062211-the-proposition
25965,https://www.goodreads.com/book/show/17158596-collide
25966,https://www.goodreads.com/book/show/16136959-mile-high
25967,https://www.goodreads.com/book/show/21.A_Short_History_of_Nearly_Everything
25968,https://www.goodreads.com/book/show/8520610-quiet
25969,https://www.goodreads.com/book/show/21913812-this-changes-everything
25970,https://www.goodreads.com/book/show/2184798.Blood_River
25971,https://www.goodreads.com/book/show/1202.Freakonomics
25972,https://www.goodreads.com/book/show/23692271-sapiens
25973,https://www.goodreads.com/book/show/6493208-the-immortal-life-of-henrietta-lacks
25974,https://www.goodreads.com/book/show/8664353-unbroken
25975,https://www.goodreads.com/book/show/12263681-the-age-of-insight
25976,https://www.goodreads.com/book/show/7940583-chasing-the-devil
25977,https://www.goodreads.com/book/show/35133922-educated
25978,https://www.goodreads.com/book/show/7445.The_Glass_Castle
25979,https://www.goodreads.com/book/show/21996.The_Devil_in_the_White_City
25980,https://www.goodreads.com/book/show/7170627-the-emperor-of-all-maladies
25981,https://www.goodreads.com/book/show/18300212-the-trigger
25982,https://www.goodreads.com/book/show/2199.Team_of_Rivals
25983,https://www.goodreads.com/book/show/32145.Stiff
25984,https://www.goodreads.com/book/show/54861271-father-forgive-us-for-we-know-not-what-we-do
25985,https://www.goodreads.com/book/show/2203.John_Adams
25986,https://www.goodreads.com/book/show/3109.The_Omnivore_s_Dilemma
25987,https://www.goodreads.com/book/show/1067.1776
25988,https://www.goodreads.com/book/show/10884.Einstein
25989,https://www.goodreads.com/book/show/475.Collapse
25990,https://www.goodreads.com/book/show/55573766-the-most-interesting-person-in-the-room
25991,https://www.goodreads.com/book/show/10954979-the-swerve
25992,https://www.goodreads.com/book/show/25489625-between-the-world-and-me
25993,https://www.goodreads.com/book/show/28371575-the-gene
25994,https://www.goodreads.com/book/show/20696006-being-mortal
25995,https://www.goodreads.com/book/show/11468377-thinking-fast-and-slow
25996,https://www.goodreads.com/book/show/25899336-when-breath-becomes-air
25997,https://www.goodreads.com/book/show/26889576-the-big-short
25998,https://www.goodreads.com/book/show/6512154-zeitoun
25999,https://www.goodreads.com/book/show/31138556-homo-deus
26000,https://www.goodreads.com/book/show/10895204-bossypants
26001,https://www.goodreads.com/book/show/13538641-killing-kennedy
26002,https://www.goodreads.com/book/show/341879.Just_Kids
26003,https://www.goodreads.com/book/show/10445007-in-the-garden-of-beasts
26004,https://www.goodreads.com/book/show/6346975-moonwalking-with-einstein
26005,https://www.goodreads.com/book/show/16130.Alexander_Hamilton
26006,https://www.goodreads.com/book/show/8171378-the-warmth-of-other-suns
26007,https://www.goodreads.com/book/show/78508.The_River_of_Doubt
26008,https://www.goodreads.com/book/show/6289283-born-to-run
26009,https://www.goodreads.com/book/show/10335318-destiny-of-the-republic
26010,https://www.goodreads.com/book/show/4820.Mayflower
26011,https://www.goodreads.com/book/show/3228917-outliers
26012,https://www.goodreads.com/book/show/16158542-the-boys-in-the-boat
26013,https://www.goodreads.com/book/show/7237456-packing-for-mars
26014,https://www.goodreads.com/book/show/39020.1491
26015,https://www.goodreads.com/book/show/35183703-killers-of-the-flower-moon
26016,https://www.goodreads.com/book/show/40961608-the-worst-hard-time
26017,https://www.goodreads.com/book/show/11855277-bonobo-handshake
26018,https://www.goodreads.com/book/show/525558.Don_t_Let_s_Go_to_the_Dogs_Tonight
26019,https://www.goodreads.com/book/show/26399750-the-invention-of-nature
26020,https://www.goodreads.com/book/show/91017.Rubicon
26021,https://www.goodreads.com/book/show/81227.Infidel
26022,https://www.goodreads.com/book/show/22435.The_Fabric_of_the_Cosmos
26023,https://www.goodreads.com/book/show/56360682-the-you-beyond-you---the-knowledge-of-the-willing
26024,https://www.goodreads.com/book/show/17851885-i-am-malala
26025,https://www.goodreads.com/book/show/1911.The_World_Is_Flat
26026,https://www.goodreads.com/book/show/103749.Persian_Fire
26027,https://www.goodreads.com/book/show/1920581.A_Long_Way_Gone
26028,https://www.goodreads.com/book/show/7501962-bonhoeffer
26029,https://www.goodreads.com/book/show/242472.The_Black_Swan
26030,https://www.goodreads.com/book/show/11084145-steve-jobs
26031,https://www.goodreads.com/book/show/7968243-cleopatra
26032,https://www.goodreads.com/book/show/25897734-the-other-slavery
26033,https://www.goodreads.com/book/show/11021899-is-everyone-hanging-out-without-me
26034,https://www.goodreads.com/book/show/29467289-unmentionable
26035,https://www.goodreads.com/book/show/13547180-brain-on-fire
26036,https://www.goodreads.com/book/show/7648269-empire-of-the-summer-moon
26037,https://www.goodreads.com/book/show/6687247-too-big-to-fail
26038,https://www.goodreads.com/book/show/11869272-behind-the-beautiful-forevers
26039,https://www.goodreads.com/book/show/17571564-hyperbole-and-a-half
26040,https://www.goodreads.com/book/show/55506538-the-daughter-of-kurdland
26041,https://www.goodreads.com/book/show/55431329-the-removable-root-cause-of-cancers-and-other-chronic-diseases
26042,https://www.goodreads.com/book/show/15797397-salt-sugar-fat
26043,https://www.goodreads.com/book/show/10439048-heidegger-art-and-postmodernity
26044,https://www.goodreads.com/book/show/12953608-drift
26045,https://www.goodreads.com/book/show/6025160-lords-of-finance
26046,https://www.goodreads.com/book/show/215758.Shake_Hands_with_the_Devil
26047,https://www.goodreads.com/book/show/4632193-physics-of-the-impossible
26048,https://www.goodreads.com/book/show/23848559-furiously-happy
26049,https://www.goodreads.com/book/show/14990.Spook
26050,https://www.goodreads.com/book/show/7118328-hellhound-on-his-trail
26051,https://www.goodreads.com/book/show/7815.The_Year_of_Magical_Thinking
26052,https://www.goodreads.com/book/show/55298552-manage-my-emotions
26053,https://www.goodreads.com/book/show/18770.The_Modern_Mind
26054,https://www.goodreads.com/book/show/25319352-heresy
26055,https://www.goodreads.com/book/show/42084933-wrong-planet---searching-for-your-tribe
26056,https://www.goodreads.com/book/show/13260207-my-country-tis-of-thee
26057,https://www.goodreads.com/book/show/38746485-becoming
26058,https://www.goodreads.com/book/show/27161156-hillbilly-elegy
26059,https://www.goodreads.com/book/show/961462.Victorian_London
26060,https://www.goodreads.com/book/show/21387694-the-lost-city-of-z
26061,https://www.goodreads.com/book/show/26168976-bandersnatch
26062,https://www.goodreads.com/book/show/6694937-game-change
26063,https://www.goodreads.com/book/show/6802606-what-hath-god-wrought
26064,https://www.goodreads.com/book/show/11312205-lost-in-shangri-la
26065,https://www.goodreads.com/book/show/6178648-nothing-to-envy
26066,https://www.goodreads.com/book/show/17149.Love_and_Louis_XIV
26067,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being
26068,https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude
26069,https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns
26070,https://www.goodreads.com/book/show/37380.The_Heart_Is_a_Lonely_Hunter
26071,https://www.goodreads.com/book/show/4588.Extremely_Loud_Incredibly_Close
26072,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird
26073,https://www.goodreads.com/book/show/46170.For_Whom_the_Bell_Tolls
26074,https://www.goodreads.com/book/show/374233.If_on_a_Winter_s_Night_a_Traveler
26075,https://www.goodreads.com/book/show/16299.And_Then_There_Were_None
26076,https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars
26077,https://www.goodreads.com/book/show/22628.The_Perks_of_Being_a_Wallflower
26078,https://www.goodreads.com/book/show/653945.A_Streetcar_Named_Desire
26079,https://www.goodreads.com/book/show/256566.Everything_Is_Illuminated
26080,https://www.goodreads.com/book/show/248596.Something_Wicked_This_Way_Comes
26081,https://www.goodreads.com/book/show/386187.Midnight_in_the_Garden_of_Good_and_Evil
26082,https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises
26083,https://www.goodreads.com/book/show/18405.Gone_with_the_Wind
26084,https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God
26085,https://www.goodreads.com/book/show/7048800-the-particular-sadness-of-lemon-cake
26086,https://www.goodreads.com/book/show/28921.The_Remains_of_the_Day
26087,https://www.goodreads.com/book/show/3677.Where_Angels_Fear_to_Tread
26088,https://www.goodreads.com/book/show/218659.Everything_That_Rises_Must_Converge
26089,https://www.goodreads.com/book/show/6334.Never_Let_Me_Go
26090,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front
26091,https://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera
26092,https://www.goodreads.com/book/show/4406.East_of_Eden
26093,https://www.goodreads.com/book/show/4395.The_Grapes_of_Wrath
26094,https://www.goodreads.com/book/show/7082.Do_Androids_Dream_of_Electric_Sheep_
26095,https://www.goodreads.com/book/show/348914.Wuthering_Heights
26096,https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs
26097,https://www.goodreads.com/book/show/16690.The_Moon_Is_a_Harsh_Mistress
26098,https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind
26099,https://www.goodreads.com/book/show/77142.Snow_Falling_on_Cedars
26100,https://www.goodreads.com/book/show/5129.Brave_New_World
26101,https://www.goodreads.com/book/show/13214.I_Know_Why_the_Caged_Bird_Sings
26102,https://www.goodreads.com/book/show/227463.A_Clockwork_Orange
26103,https://www.goodreads.com/book/show/12497.No_Country_for_Old_Men
26104,https://www.goodreads.com/book/show/10975.The_Sound_and_the_Fury
26105,https://www.goodreads.com/book/show/37781.Things_Fall_Apart
26106,https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
26107,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see
26108,https://www.goodreads.com/book/show/9777.The_God_of_Small_Things
26109,https://www.goodreads.com/book/show/4900.Heart_of_Darkness
26110,https://www.goodreads.com/book/show/31463.Far_From_the_Madding_Crowd
26111,https://www.goodreads.com/book/show/77013.As_I_Lay_Dying
26112,https://www.goodreads.com/book/show/6150.Cry_the_Beloved_Country
26113,https://www.goodreads.com/book/show/162332.The_Sailor_Who_Fell_from_Grace_with_the_Sea
26114,https://www.goodreads.com/book/show/4796.The_Winter_of_Our_Discontent
26115,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose
26116,https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows
26117,https://www.goodreads.com/book/show/3153910-the-art-of-racing-in-the-rain
26118,https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness
26119,https://www.goodreads.com/book/show/64482.Let_the_Northern_Lights_Erase_Your_Name
26120,https://www.goodreads.com/book/show/10799.A_Farewell_to_Arms
26121,https://www.goodreads.com/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest
26122,https://www.goodreads.com/book/show/5355888-the-earth-hums-in-b-flat
26123,https://www.goodreads.com/book/show/68783.Girl_Interrupted
26124,https://www.goodreads.com/book/show/9305382-swann-s-way
26125,https://www.goodreads.com/book/show/46164.Tender_Is_the_Night
26126,https://www.goodreads.com/book/show/6413788-last-night-i-sang-to-the-monster
26127,https://www.goodreads.com/book/show/31122.I_Capture_the_Castle
26128,https://www.goodreads.com/book/show/10746542-the-sense-of-an-ending
26129,https://www.goodreads.com/book/show/49628.Cloud_Atlas
26130,https://www.goodreads.com/book/show/6613956-the-solitude-of-prime-numbers
26131,https://www.goodreads.com/book/show/29623917-i-dream-of-yellow-kites
26132,https://www.goodreads.com/book/show/95186.The_Inheritance_of_Loss
26133,https://www.goodreads.com/book/show/12083.Long_Day_s_Journey_into_Night
26134,https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea
26135,https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True
26136,https://www.goodreads.com/book/show/2967752-the-elegance-of-the-hedgehog
26137,https://www.goodreads.com/book/show/763031.Portrait_of_the_Artist_as_a_Young_Dog
26138,https://www.goodreads.com/book/show/1885.Pride_and_Prejudice
26139,https://www.goodreads.com/book/show/116114.From_Here_to_Eternity
26140,https://www.goodreads.com/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius
26141,https://www.goodreads.com/book/show/3344411-every-man-dies-alone
26142,https://www.goodreads.com/book/show/23878.Chronicle_of_a_Death_Foretold
26143,https://www.goodreads.com/book/show/197750.A_Blind_Man_Can_See_How_Much_I_Love_You
26144,https://www.goodreads.com/book/show/1463131.The_Other_Side_of_Silence
26145,https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye
26146,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild
26147,https://www.goodreads.com/book/show/106931.I_Heard_the_Owl_Call_My_Name
26148,https://www.goodreads.com/book/show/732562.The_Rime_of_the_Ancient_Mariner
26149,https://www.goodreads.com/book/show/7815.The_Year_of_Magical_Thinking
26150,https://www.goodreads.com/book/show/7763.The_Joy_Luck_Club
26151,https://www.goodreads.com/book/show/44597.Wide_Sargasso_Sea
26152,https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty
26153,https://www.goodreads.com/book/show/22584.Flow_My_Tears_the_Policeman_Said
26154,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind
26155,https://www.goodreads.com/book/show/45220.I_Never_Promised_You_a_Rose_Garden
26156,https://www.goodreads.com/book/show/28920.A_Pale_View_of_Hills
26157,https://www.goodreads.com/book/show/31548.Of_Human_Bondage
26158,https://www.goodreads.com/book/show/4631.A_Moveable_Feast
26159,https://www.goodreads.com/book/show/690866.The_Hundred_Secret_Senses
26160,https://www.goodreads.com/book/show/101509.Nectar_in_a_Sieve
26161,https://www.goodreads.com/book/show/76401.Bury_My_Heart_at_Wounded_Knee
26162,https://www.goodreads.com/book/show/40200.The_Crimson_Petal_and_the_White
26163,https://www.goodreads.com/book/show/357.The_Long_Dark_Tea_Time_of_the_Soul
26164,https://www.goodreads.com/book/show/46165.This_Side_of_Paradise
26165,https://www.goodreads.com/book/show/2033013.Dark_As_The_Grave_Wherein_My_Friend_Is_Laid
26166,https://www.goodreads.com/book/show/797192.I_Have_the_Right_to_Destroy_Myself
26167,https://www.goodreads.com/book/show/40495957-heartstopper
26168,https://www.goodreads.com/book/show/34506912-the-prince-and-the-dressmaker
26169,https://www.goodreads.com/book/show/19351043-nimona
26170,https://www.goodreads.com/book/show/26135825-fun-home
26171,https://www.goodreads.com/book/show/22554204-lumberjanes-vol-1
26172,https://www.goodreads.com/book/show/15704307-saga-vol-1
26173,https://www.goodreads.com/book/show/43307358-heartstopper
26174,https://www.goodreads.com/book/show/36373825-fence-vol-1
26175,https://www.goodreads.com/book/show/30025791-princess-princess-ever-after
26176,https://www.goodreads.com/book/show/39073387-bloom
26177,https://www.goodreads.com/book/show/7963189-le-bleu-est-une-couleur-chaude
26178,https://www.goodreads.com/book/show/15751026-the-less-than-epic-adventures-of-tj-and-amal-vol-1
26179,https://www.goodreads.com/book/show/37534577-check-please-book-1
26180,https://www.goodreads.com/book/show/3189884-the-essential-dykes-to-watch-out-for
26181,https://www.goodreads.com/book/show/33163388-spinning
26182,https://www.goodreads.com/book/show/13436373-drama
26183,https://www.goodreads.com/book/show/34895950-the-tea-dragon-society
26184,https://www.goodreads.com/book/show/33113683-my-lesbian-experience-with-loneliness
26185,https://www.goodreads.com/book/show/36952615-on-a-sunbeam
26186,https://www.goodreads.com/book/show/24727094-honor-girl
26187,https://www.goodreads.com/book/show/25785993-giant-days-vol-1
26188,https://www.goodreads.com/book/show/34840092-bingo-love
26189,https://www.goodreads.com/book/show/40864841-laura-dean-keeps-breaking-up-with-me
26190,https://www.goodreads.com/book/show/23093359-the-wicked-the-divine-vol-1
26191,https://www.goodreads.com/book/show/43449920-heartstopper
26192,https://www.goodreads.com/book/show/17131869-saga-vol-2
26193,https://www.goodreads.com/book/show/30292689-my-brother-s-husband-volume-1
26194,https://www.goodreads.com/book/show/16046137-the-less-than-epic-adventures-of-tj-and-amal-vol-2
26195,https://www.goodreads.com/book/show/17824752-young-avengers-volume-1
26196,https://www.goodreads.com/book/show/6911529-batwoman
26197,https://www.goodreads.com/book/show/2418888.Skim
26198,https://www.goodreads.com/book/show/25761329-lumberjanes-vol-3
26199,https://www.goodreads.com/book/show/31193426-the-witch-boy
26200,https://www.goodreads.com/book/show/18465566-this-one-summer
26201,https://www.goodreads.com/book/show/23294727-sunstone-vol-1
26202,https://www.goodreads.com/book/show/42837514-gender-queer
26203,https://www.goodreads.com/book/show/35758543-magic-to-brew
26204,https://www.goodreads.com/book/show/10390120-teahouse-chapter-1
26205,https://www.goodreads.com/book/show/44774415-mooncakes
26206,https://www.goodreads.com/book/show/19358975-saga-vol-3
26207,https://www.goodreads.com/book/show/11566956-are-you-my-mother-a-comic-drama
26208,https://www.goodreads.com/book/show/40538763-fence-vol-2
26209,https://www.goodreads.com/book/show/156703.Stuck_Rubber_Baby
26210,https://www.goodreads.com/book/show/29800.Scott_Pilgrim_Volume_1
26211,https://www.goodreads.com/book/show/29396738-monstress-vol-1
26212,https://www.goodreads.com/book/show/13227874-batwoman-volume-1
26213,https://www.goodreads.com/book/show/7829373-wandering-son-vol-1
26214,https://www.goodreads.com/book/show/24886016-lumberjanes-vol-2
26215,https://www.goodreads.com/book/show/6696744-v-de-vendetta
26216,https://www.goodreads.com/book/show/41541435-check-please-book-2
26217,https://www.goodreads.com/book/show/13542990-marbles
26218,https://www.goodreads.com/book/show/23093367-saga-vol-4
26219,https://www.goodreads.com/book/show/13356825-starfighter-chapter-2
26220,https://www.goodreads.com/book/show/16791.Death
26221,https://www.goodreads.com/book/show/12191040-the-less-than-epic-adventures-of-tj-and-amal
26222,https://www.goodreads.com/book/show/28953805-goldie-vance-vol-1
26223,https://www.goodreads.com/book/show/35606614-heavy-vinyl-vol-1
26224,https://www.goodreads.com/book/show/32592590-love-is-love
26225,https://www.goodreads.com/book/show/244110.Enigma
26226,https://www.goodreads.com/book/show/12933850-artifice
26227,https://www.goodreads.com/book/show/32898210-the-backstagers-vol-1
26228,https://www.goodreads.com/book/show/28862528-saga-vol-6
26229,https://www.goodreads.com/book/show/36064768-fence-1
26230,https://www.goodreads.com/book/show/35833506-taproot
26231,https://www.goodreads.com/book/show/25605881-starblood-the-graphic-novel
26232,https://www.goodreads.com/book/show/25982692-dc-comics
26233,https://www.goodreads.com/book/show/33566369-motor-crush-vol-1
26234,https://www.goodreads.com/book/show/34380219-america-vol-1
26235,https://www.goodreads.com/book/show/28433627-the-one-hundred-nights-of-hero
26236,https://www.goodreads.com/book/show/26067592-midnighter-vol-1
26237,https://www.goodreads.com/book/show/40538764-fence-vol-3
26238,https://www.goodreads.com/book/show/27411088-check-please
26239,https://www.goodreads.com/book/show/13429614-calling-dr-laura
26240,https://www.goodreads.com/book/show/20299683-sass-sorcery
26241,https://www.goodreads.com/book/show/20625032-beyond
26242,https://www.goodreads.com/book/show/24666002-the-wicked-the-divine-vol-2
26243,https://www.goodreads.com/book/show/15666.Strangers_in_Paradise
26244,https://www.goodreads.com/book/show/27402328-rock-and-riot
26245,https://www.goodreads.com/book/show/12016023-teahouse-chapter-2
26246,https://www.goodreads.com/book/show/14759146-teahouse-chapter-3
26247,https://www.goodreads.com/book/show/17829444-teahouse-chapter-4
26248,https://www.goodreads.com/book/show/22064521-the-less-than-epic-adventures-of-tj-and-amal-vol-3
26249,https://www.goodreads.com/book/show/548934.Pedro_and_Me
26250,https://www.goodreads.com/book/show/13506102-always-raining-here
26251,https://www.goodreads.com/book/show/24366586-sunstone-vol-2
26252,https://www.goodreads.com/book/show/29844605-fresh-romance-vol-1
26253,https://www.goodreads.com/book/show/36482829-aquicorn-cove
26254,https://www.goodreads.com/book/show/35400331-always-human
26255,https://www.goodreads.com/book/show/546887.The_Authority_Vol_1
26256,https://www.goodreads.com/book/show/1022590.Paradise_Kiss_Vol_1
26257,https://www.goodreads.com/book/show/5989573-scott-pilgrim-volume-5
26258,https://www.goodreads.com/book/show/8502293-young-avengers
26259,https://www.goodreads.com/book/show/22701257-strong-female-protagonist
26260,https://www.goodreads.com/book/show/25343236-o-human-star-volume-one
26261,https://www.goodreads.com/book/show/25853351-the-wicked-the-divine-vol-3
26262,https://www.goodreads.com/book/show/6463880-dar
26263,https://www.goodreads.com/book/show/22752445-supermutant-magic-academy
26264,https://www.goodreads.com/book/show/27415870-patsy-walker-a-k-a-hellcat-volume-1
26265,https://www.goodreads.com/book/show/6886322-the-sandman
26266,https://www.goodreads.com/book/show/1083447.Midnighter_Vol_1
26267,https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale
26268,https://www.goodreads.com/book/show/6514.The_Bell_Jar
26269,https://www.goodreads.com/book/show/10210.Jane_Eyre
26270,https://www.goodreads.com/book/show/18521.A_Room_of_One_s_Own
26271,https://www.goodreads.com/book/show/457264.The_Second_Sex
26272,https://www.goodreads.com/book/show/1885.Pride_and_Prejudice
26273,https://www.goodreads.com/book/show/11486.The_Color_Purple
26274,https://www.goodreads.com/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories
26275,https://www.goodreads.com/book/show/13214.I_Know_Why_the_Caged_Bird_Sings
26276,https://www.goodreads.com/book/show/17573685-the-feminine-mystique
26277,https://www.goodreads.com/book/show/104734.The_Vagina_Monologues
26278,https://www.goodreads.com/book/show/22738563-we-should-all-be-feminists
26279,https://www.goodreads.com/book/show/58345.The_Awakening
26280,https://www.goodreads.com/book/show/39926.The_Beauty_Myth
26281,https://www.goodreads.com/book/show/6149.Beloved
26282,https://www.goodreads.com/book/show/4667024-the-help
26283,https://www.goodreads.com/book/show/2767052-the-hunger-games
26284,https://www.goodreads.com/book/show/439288.Speak
26285,https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God
26286,https://www.goodreads.com/book/show/37793.A_Doll_s_House
26287,https://www.goodreads.com/book/show/168484.Feminism_is_for_Everybody
26288,https://www.goodreads.com/book/show/4989.The_Red_Tent
26289,https://www.goodreads.com/book/show/224387.A_Vindication_of_the_Rights_of_Woman
26290,https://www.goodreads.com/book/show/18405.Gone_with_the_Wind
26291,https://www.goodreads.com/book/show/390778.Full_Frontal_Feminism
26292,https://www.goodreads.com/book/show/18839.Orlando
26293,https://www.goodreads.com/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
26294,https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns
26295,https://www.goodreads.com/book/show/51411855-mary-edwards-walker
